5,"SELECT TOP # s.plate, s.mjd, s.fiberid FROM ..SpecObj as s JOIN PhotoObj AS p ON s.bestobjid = p.objid WHERE s.zWarning = # AND (s.class = #) AND (p.g - p.r) > # AND (p.r - p.i) > # AND (p.g - p.r) < # AND (p.r - p.i) < #"
2019-10-31 10:34:00,1
2019-10-31 10:35:00,2
2019-10-31 10:36:00,1
2019-10-31 10:55:00,1
