1,"SELECT SOA.ra, SOA.dec, SOA.z, POA.petroMag_g, POA.petroMag_r, POA.petroRad_r, SOA.velDisp into GU2#_hw5 From PhotoObjAll as POA, SpecObjAll as SOA Where SOA.z < # and SOA.z > # and POA.ObjId = SOA.bestObjID"
2019-05-05 03:34:00,1
