6,select top # * from [redshift_Data_#]
2019-08-14 02:56:00,1
2019-08-16 04:00:00,1
2019-08-20 04:24:00,1
2019-09-10 08:17:00,1
2019-09-10 12:16:00,1
2019-09-10 13:09:00,1
