1,"select p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.z as redshift, s.specobjid from galaxy p, specobj s, dbo.fgetNearByObjEq (#h5#m3#s, +#d4#m4#s, #) n where p.objid = s.bestobjid and p.objid = n.objid and s.bestobjid = n.objid and s.z BETWEEN # AND #"
2019-12-13 12:22:00,1
