1,"SELECT top # ROW_NUMBER () OVER (ORDER BY z ASC) AS Row, (ROW_NUMBER () OVER (ORDER BY z ASC) % #) + # AS Batch, bestObjId, so.z, so.survey, subclass, so.ra, so.dec, platequality, isbest, # + so.survey + # + cast (so.run2d as varchar (#) ) + # + format (so.plate, #) + # + format (so.plate, #) + # + cast (so.mjd as varchar (#) ) + # + format (fiberid, #) + # as url FROM specObj so join platex p on so.plateid = p.plateid WHERE class = # and zWarning = # AND bestObjId > # AND so.survey IN () AND snMedian > # AND (z > # AND z < #) AND (so.htmid*# & #) < (# * #) and scienceprimary = # ORDER BY z"
2019-04-09 12:17:00,1
