1,"SELECT m.*, s.specObjID, p.petroR5#_r, p.petroR9#_r, p.petroRad_r INTO myDB.TESTE7ssssss FROM myDB.TESTE1 as m, PhotoObj as p, specObjAll as s WHERE p.objID = m.objID and p.objID = s.bestObjID"
2019-07-25 08:45:00,1
