2,"SELECT p.ObjID, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z FROM photoObj p JOIN dbo.fGetNearbyObjEq (#, #, #) n ON n.objID = p.objID WHERE p.r < #"
2019-08-28 10:33:00,2
