1,"SELECT TOP # s.ossy_id, s.id, g.run, g.camCol, g.rerun, g.field, g.objID, into mydb.spog_sdss from galaxy AS g JOIN spogs AS s ON spogs.sdss_id = galaxy.objid"
2019-07-08 16:42:00,1
