7,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.specobjid, s.class, s.subclass, s.z as redshift , p.err_u, p.err_g, p.err_r, p.err_i, p.err_z FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.z BETWEEN # AND # AND s.class = GALAXY#"
2019-03-11 01:10:00,1
2019-03-11 01:15:00,1
2019-03-11 01:17:00,1
2019-03-11 01:22:00,1
2019-03-11 01:25:00,1
2019-03-11 01:26:00,1
2019-03-11 01:28:00,1
