12,"select ra, dec, bestObjID from specObj where ra BETWEEN # and # AND dec BETWEEN # and #"
2019-01-04 19:23:00,1
2019-01-07 15:09:00,1
2019-01-07 15:10:00,1
2019-06-20 17:38:00,1
2019-06-24 21:11:00,1
2019-06-24 21:12:00,1
2019-07-03 10:56:00,1
2019-09-11 05:49:00,1
2019-09-28 13:56:00,1
2019-11-29 17:39:00,1
2019-12-17 15:29:00,1
2019-12-25 10:52:00,1
