1,"SELECT TOP # s.ra, s.dec, s.z, s.zErr, p.expAB_r, p.expPhi_r, p.petroMag_r, p.petroMag_u, p.fracDeV_r into mydb.exp_model from photoObj p JOIN specObj s ON s.bestObjID = p.objID WHERE s.class = # AND s.z < # AND p.lnLExp_r > lnLDeV_r ORDER BY s.z"
2019-05-08 16:30:00,1
