1,"SELECT TOP # p.modelFluxIvar_z FROM ..PhotoObj AS p JOIN dbo.fGetNearbyObjEq (#, #, #) AS b ON b.objID = P.objID WHERE (p.type = # OR p.type = #)"
2019-06-30 23:09:00,1
