1,"SELECT SpecObjId, bestObjId, targetObjId, z, ra, dec, class FROM SpecObjAll s1 WHERE class = # AND zWarning = # AND exists (SELECT z FROM SpecObjAll s2 WHERE class = # AND zWarning = # and s1.z = s2.z GROUP BY z HAVING count (*) > = #) ORDER BY z"
2019-05-24 14:28:00,1
