1,"SELECT g.objID, g.ra, g.dec, g.z, g.z_warning into mydb.MyTable from galSpecInfo g WHERE p.ra BETWEEN # AND # AND p.dec BETWEEN # AND #"
2019-05-14 09:26:00,1
