1,"SELECT ObjId, ra, dec, u, err_u, g, err_g, r, err_r, i, err_i, z, err_z into mydb.MyTable4 from PhotoObj WHERE (ra between # and #) and (dec between # and #)"
2019-06-21 08:39:00,1
