1,"SELECT top # specobjID, wave, sigma, sigmaErr, ew, ewErr, height, heightErr, z FROM SpecLineAll Where (wave/ (#+z) > # and wave/ (#+z) < #) and (z> =# and z < =#) and ( (sigma < # and height > #) or (height < #) )"
2019-12-11 12:38:00,1
