1,"select TOP # dbo.fDistanceEq (m.RA, m.DEC, w.ra, w.dec) , w.w1mpro from mydb.MaNGA_dap_mpl8 m, WISE_allsky w where dbo.fDistanceEq (m.RA, m.DEC, w.ra, w.dec) < #"
2019-04-03 06:27:00,1
