1,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z FROM Galaxy as g JOIN galSpecExtra AS s ON s.specObjID = g.specObjID WHERE (s.bptclass = #)"
2019-10-14 16:10:00,1
