1,"select top # p.objid, p.ra, p.dec, p.mpe, p.mp2#, r.cmodelmag_g, r.devrad_g, r.exprad_g from RC3 as p join photoobjall as r on p.objid = r.objid where p.mpe > # and p.mp2# > #"
2019-03-02 14:30:00,1
