1,"select star.ra, star.dec, #* (star.ra - plate.racen) /cos (plate.deccen*PI () /#) as x, #* (star.dec - plate.deccen) as y, obj.j as mag from apogeestar as star, apogeeObject as obj, apogeePlate as plate where obj.target_id = star.target_id and plate.location_id = star.location_id and plate.plate = #"
2019-12-31 11:04:00,1
