1,"SELECT TOP # u, g, r, i, z, ra, dec, l, b, flags_r FROM Star WHERE ra BETWEEN # and # AND dec BETWEEN # and # AND l = # AND b = # AND ( (flags_r & #) ! = #) AND ( (flags_r & #) = #) AND ( ((flags_r & #) = #) or (psfmagerr_r < = #) ) AND ( ((flags_r & #) = #) or (flags_r & #) = #)"
2019-12-26 07:58:00,1
