1,"SELECT p.objId, p.z, p.zErr, g.ra, g.dec into mydb.MyTable from Photoz as p JOIN GalaxyTag as g ON g.objId = p.objId WHERE p.z BETWEEN # and # and p.photoErrorClass = # and p.nnCount> # and g.ra> # and g.ra< # and g.dec> # and g.dec< #"
2019-08-04 04:53:00,1
