1,"SELECT soa.specObjID, soa.ra, soa.dec, soa.z, soa.cx, soa.cy, soa.cz, poa.modelmag_r, poa.r, poa.u, poa.g, poa.i FROM SpecObjAll as soa, PhotoObjAll as poa WHERE soa.specObjID = poa.specObjID AND soa.z> # AND #< =gaia.ra AND gaia.ra< =# AND #< =gaia.dec AND gaia.dec< =#"
2019-10-02 18:27:00,1
