1,"SELECT TOP # s.z, s.zErr, s.class, s.subClass, s.class_person, s.comments_person, g.* FROM SpecObj AS s JOIN galSpecLine AS g ON s.specObjID = g.specObjID"
2019-05-16 10:23:00,1
