1,"SELECT TOP # p.ra, p.dec, p.dered_u, p.dered_r, p.deVRad_r, p.deVRadErr_r, p.fracDeV_r FROM photoObj AS p WHERE p.fracDeV_r > #"
2019-05-07 18:17:00,1
