1,"SELECT top # s.bestObjID, s.ra, s.dec, s.z FROM dbo.fGetNearbyObjEq (#, #, #) AS n JOIN SpecObjAll AS s ON n.objID = s.objID WHERE s.class = #"
2019-03-23 18:58:00,1
