1,"SELECT m.maskID, m.run, m.rerun, m.camcol, m.field, m.mask, m.filter, m.ra, m.dec, m.radius, m.area, m.type, m.seeing, m.cx, m.cy, m.cz, m.htmID into mydb.maskDR1# from Mask as m where m.ra between # and # AND m.dec between # and #"
2019-11-24 09:50:00,1
