1862,"SELECT up_id, dbo.fGetNearestObjIdEq (up_ra, up_dec, #) as objId FROM #upload WHERE dbo.fGetNearestObjIdEq (up_ra, up_dec, #) IS NOT # EXEC spExecuteSQL #'< a target = INFO href = http://skyserver.sdss.org/DR1#/en/tools/explore/obj.aspx? id = # + cast (x.objId as varchar (#) ) + #> #+ cast (x.objId as varchar (#) ) + #< /a> # as objID, p.ra, p.dec, p.run, p.rerun, p.camcol, p.field, dbo.fPhotoTypeN (p.type) as type, p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z FROM #upload u JOIN #x x ON x.up_id = u.up_id JOIN PhotoTag p ON p.objID = x.objID ORDER BY x.up_id ##', @log = #, @filter = #"
2019-05-31 05:08:00,1
2019-05-31 15:12:00,1
2019-05-31 15:19:00,1
2019-05-31 15:20:00,1
2019-05-31 15:21:00,2
2019-05-31 15:22:00,1
2019-05-31 15:23:00,1
2019-05-31 16:10:00,1
2019-05-31 16:11:00,1
2019-05-31 18:06:00,1
2019-05-31 18:07:00,1
2019-05-31 18:09:00,1
2019-05-31 18:11:00,1
2019-05-31 18:37:00,1
2019-05-31 19:24:00,1
2019-06-01 07:26:00,1
2019-06-01 07:28:00,1
2019-06-01 07:31:00,1
2019-06-01 18:28:00,1
2019-06-01 18:29:00,1
2019-06-01 18:39:00,1
2019-06-03 20:50:00,1
2019-06-04 14:08:00,1
2019-06-04 14:09:00,1
2019-06-04 14:10:00,2
2019-06-04 14:12:00,1
2019-06-04 21:34:00,1
2019-06-06 05:46:00,1
2019-06-06 07:17:00,2
2019-06-06 07:57:00,1
2019-06-06 08:01:00,1
2019-06-06 08:09:00,1
2019-06-06 08:32:00,1
2019-06-06 08:48:00,1
2019-06-06 09:00:00,1
2019-06-06 09:10:00,1
2019-06-06 10:52:00,1
2019-06-06 10:53:00,1
2019-06-06 10:56:00,1
2019-06-06 10:57:00,1
2019-06-06 16:42:00,1
2019-06-06 21:15:00,2
2019-06-07 03:06:00,1
2019-06-07 09:35:00,1
2019-06-08 15:15:00,1
2019-06-08 19:23:00,1
2019-06-09 19:06:00,1
2019-06-09 19:07:00,1
2019-06-09 19:09:00,1
2019-06-09 19:10:00,1
2019-06-09 21:56:00,1
2019-06-09 22:02:00,1
2019-06-09 22:03:00,2
2019-06-09 22:31:00,1
2019-06-09 22:44:00,1
2019-06-09 22:46:00,2
2019-06-09 22:47:00,1
2019-06-09 23:15:00,1
2019-06-09 23:33:00,1
2019-06-09 23:54:00,1
2019-06-10 09:21:00,1
2019-06-10 09:36:00,1
2019-06-10 09:37:00,4
2019-06-10 09:38:00,2
2019-06-10 09:39:00,3
2019-06-10 09:40:00,4
2019-06-10 09:41:00,3
2019-06-11 07:37:00,1
2019-06-11 07:38:00,2
2019-06-11 18:23:00,1
2019-06-13 00:19:00,1
2019-06-15 15:47:00,1
2019-06-16 15:01:00,1
2019-06-16 15:08:00,1
2019-06-17 08:14:00,1
2019-06-17 08:23:00,1
2019-06-17 08:33:00,2
2019-06-17 08:36:00,1
2019-06-17 08:41:00,1
2019-06-17 15:18:00,1
2019-06-18 02:30:00,1
2019-06-18 02:31:00,1
2019-06-18 05:17:00,1
2019-06-18 05:39:00,1
2019-06-18 05:40:00,1
2019-06-18 07:23:00,1
2019-06-18 10:06:00,1
2019-06-18 10:39:00,1
2019-06-18 11:07:00,1
2019-06-19 02:39:00,1
2019-06-19 08:42:00,1
2019-06-19 08:47:00,1
2019-06-19 08:49:00,1
2019-06-20 19:56:00,1
2019-06-20 19:57:00,1
2019-06-20 19:58:00,1
2019-06-20 23:37:00,1
2019-06-21 02:25:00,1
2019-06-21 02:33:00,1
2019-06-21 13:36:00,1
2019-06-21 13:39:00,1
2019-06-22 05:39:00,1
2019-06-22 05:51:00,1
2019-06-22 05:52:00,1
2019-06-22 09:36:00,3
2019-06-22 09:53:00,1
2019-06-22 15:43:00,1
2019-06-22 15:54:00,1
2019-06-22 16:15:00,1
2019-06-22 16:18:00,1
2019-06-22 16:19:00,1
2019-06-22 16:24:00,1
2019-06-23 09:27:00,1
2019-06-23 09:29:00,1
2019-06-23 09:43:00,1
2019-06-23 11:47:00,1
2019-06-23 13:39:00,1
2019-06-23 13:54:00,1
2019-06-23 16:37:00,1
2019-06-23 18:39:00,2
2019-06-23 18:46:00,1
2019-06-23 18:47:00,1
2019-06-23 18:49:00,2
2019-06-23 19:06:00,1
2019-06-23 19:08:00,1
2019-06-23 19:09:00,1
2019-06-23 19:38:00,1
2019-06-24 07:40:00,1
2019-06-24 20:10:00,1
2019-06-25 00:11:00,1
2019-06-25 00:14:00,1
2019-06-25 05:08:00,1
2019-06-25 13:07:00,2
2019-06-26 05:51:00,1
2019-06-26 07:39:00,2
2019-06-26 20:37:00,1
2019-06-26 20:41:00,1
2019-06-26 20:43:00,1
2019-06-26 20:53:00,1
2019-06-26 23:48:00,1
2019-06-26 23:52:00,1
2019-06-27 05:14:00,2
2019-06-27 05:15:00,1
2019-06-27 05:18:00,3
2019-06-28 14:45:00,1
2019-07-01 21:10:00,1
2019-07-02 14:12:00,1
2019-07-02 14:13:00,1
2019-07-02 14:14:00,1
2019-07-02 14:15:00,1
2019-07-02 18:07:00,1
2019-07-02 18:29:00,2
2019-07-02 23:42:00,1
2019-07-03 04:15:00,1
2019-07-03 04:16:00,1
2019-07-05 08:54:00,1
2019-07-06 06:25:00,1
2019-07-06 11:26:00,1
2019-07-06 19:16:00,1
2019-07-07 01:39:00,1
2019-07-07 01:47:00,1
2019-07-08 03:31:00,1
2019-07-08 14:51:00,1
2019-07-08 18:22:00,1
2019-07-09 03:00:00,1
2019-07-09 06:24:00,1
2019-07-09 06:25:00,1
2019-07-09 14:59:00,1
2019-07-10 14:32:00,1
2019-07-10 16:25:00,1
2019-07-10 22:36:00,1
2019-07-10 23:53:00,1
2019-07-11 12:34:00,1
2019-07-11 15:25:00,1
2019-07-11 16:19:00,1
2019-07-12 01:35:00,1
2019-07-12 01:36:00,1
2019-07-12 02:32:00,1
2019-07-13 13:11:00,1
2019-07-13 13:13:00,1
2019-07-13 13:22:00,1
2019-07-13 13:26:00,1
2019-07-13 13:27:00,2
2019-07-13 13:28:00,1
2019-07-13 13:31:00,1
2019-07-13 13:32:00,1
2019-07-13 21:22:00,1
2019-07-15 00:02:00,2
2019-07-15 08:37:00,1
2019-07-15 18:09:00,1
2019-07-15 19:59:00,2
2019-07-15 20:00:00,1
2019-07-15 20:04:00,1
2019-07-15 20:05:00,1
2019-07-15 20:06:00,1
2019-07-16 06:02:00,1
2019-07-16 06:03:00,1
2019-07-16 12:28:00,1
2019-07-17 07:24:00,1
2019-07-17 07:25:00,1
2019-07-17 07:40:00,1
2019-07-17 10:05:00,1
2019-07-17 10:11:00,1
2019-07-17 10:31:00,1
2019-07-17 13:24:00,2
2019-07-17 13:25:00,1
2019-07-17 13:27:00,1
2019-07-17 13:31:00,1
2019-07-17 16:36:00,1
2019-07-17 16:49:00,1
2019-07-17 16:50:00,1
2019-07-17 16:51:00,1
2019-07-17 16:53:00,2
2019-07-17 16:55:00,1
2019-07-17 16:57:00,1
2019-07-17 16:59:00,1
2019-07-17 17:02:00,1
2019-07-17 17:04:00,1
2019-07-17 17:13:00,1
2019-07-17 17:24:00,1
2019-07-17 17:39:00,1
2019-07-17 17:41:00,1
2019-07-17 20:34:00,1
2019-07-17 20:42:00,1
2019-07-18 08:45:00,1
2019-07-18 08:48:00,1
2019-07-18 23:00:00,2
2019-07-18 23:03:00,1
2019-07-19 00:17:00,2
2019-07-19 15:38:00,1
2019-07-19 16:15:00,1
2019-07-19 16:25:00,1
2019-07-19 16:28:00,2
2019-07-19 16:30:00,1
2019-07-19 19:10:00,1
2019-07-19 19:27:00,2
2019-07-19 19:28:00,1
2019-07-19 20:00:00,1
2019-07-21 00:13:00,1
2019-07-22 13:35:00,1
2019-07-22 15:12:00,1
2019-07-22 15:17:00,1
2019-07-22 15:18:00,1
2019-07-22 15:19:00,1
2019-07-22 15:22:00,1
2019-07-22 15:24:00,1
2019-07-22 15:26:00,1
2019-07-22 18:28:00,1
2019-07-22 18:43:00,1
2019-07-22 18:55:00,1
2019-07-22 19:07:00,1
2019-07-23 20:59:00,1
2019-07-23 21:01:00,3
2019-07-23 21:02:00,1
2019-07-23 21:03:00,2
2019-07-23 22:13:00,1
2019-07-25 17:25:00,1
2019-07-25 18:36:00,2
2019-07-25 18:37:00,1
2019-07-26 03:58:00,1
2019-07-26 04:48:00,1
2019-07-26 04:57:00,1
2019-07-26 10:26:00,1
2019-07-29 21:32:00,1
2019-07-29 21:36:00,1
2019-07-30 08:19:00,1
2019-08-01 04:23:00,1
2019-08-02 22:38:00,1
2019-08-05 01:32:00,1
2019-08-05 01:34:00,1
2019-08-06 16:24:00,1
2019-08-06 16:25:00,2
2019-08-06 16:34:00,1
2019-08-07 02:56:00,1
2019-08-07 03:02:00,1
2019-08-07 06:59:00,1
2019-08-07 15:49:00,1
2019-08-08 09:46:00,1
2019-08-08 09:48:00,1
2019-08-08 09:57:00,1
2019-08-08 10:12:00,1
2019-08-08 11:05:00,1
2019-08-09 04:18:00,1
2019-08-09 04:19:00,1
2019-08-09 13:07:00,1
2019-08-09 21:06:00,1
2019-08-11 11:43:00,1
2019-08-12 05:41:00,1
2019-08-12 10:09:00,1
2019-08-12 10:10:00,1
2019-08-12 10:12:00,1
2019-08-12 19:06:00,1
2019-08-12 19:07:00,1
2019-08-13 10:19:00,1
2019-08-13 18:22:00,1
2019-08-13 18:37:00,1
2019-08-14 18:15:00,1
2019-08-14 18:16:00,1
2019-08-15 04:30:00,1
2019-08-15 04:38:00,1
2019-08-15 04:44:00,1
2019-08-16 02:01:00,1
2019-08-16 06:49:00,1
2019-08-16 14:50:00,1
2019-08-16 22:38:00,1
2019-08-19 03:12:00,3
2019-08-19 03:15:00,1
2019-08-19 03:16:00,2
2019-08-19 03:19:00,1
2019-08-19 03:20:00,1
2019-08-19 03:22:00,1
2019-08-19 03:23:00,1
2019-08-19 03:25:00,1
2019-08-19 03:26:00,1
2019-08-19 03:28:00,1
2019-08-19 03:30:00,1
2019-08-19 03:31:00,1
2019-08-19 05:16:00,1
2019-08-19 05:18:00,1
2019-08-19 05:19:00,1
2019-08-19 06:14:00,1
2019-08-20 08:23:00,1
2019-08-21 01:42:00,1
2019-08-21 19:37:00,1
2019-08-21 19:38:00,1
2019-08-22 16:15:00,1
2019-08-22 17:49:00,1
2019-08-22 17:55:00,1
2019-08-22 22:39:00,1
2019-08-25 21:37:00,1
2019-08-25 23:56:00,2
2019-08-25 23:58:00,1
2019-08-25 23:59:00,1
2019-08-26 04:54:00,1
2019-08-27 11:24:00,1
2019-08-27 11:25:00,1
2019-08-27 12:27:00,1
2019-08-29 05:44:00,1
2019-08-29 14:20:00,1
2019-08-29 14:21:00,1
2019-08-29 14:22:00,2
2019-08-29 14:23:00,2
2019-08-29 14:24:00,1
2019-08-29 14:42:00,1
2019-08-29 14:45:00,1
2019-08-29 14:47:00,1
2019-08-29 14:56:00,1
2019-08-31 09:26:00,1
2019-08-31 10:10:00,1
2019-08-31 10:29:00,1
2019-08-31 14:38:00,1
2019-08-31 14:39:00,1
2019-08-31 14:40:00,2
2019-08-31 14:41:00,1
2019-08-31 14:42:00,1
2019-08-31 14:43:00,1
2019-08-31 14:56:00,1
2019-08-31 17:42:00,1
2019-08-31 17:43:00,2
2019-08-31 17:44:00,2
2019-08-31 17:45:00,1
2019-08-31 17:48:00,2
2019-08-31 17:49:00,1
2019-08-31 18:23:00,1
2019-08-31 18:24:00,1
2019-08-31 18:26:00,1
2019-08-31 18:27:00,1
2019-08-31 20:20:00,2
2019-08-31 20:21:00,2
2019-08-31 20:22:00,1
2019-08-31 20:23:00,2
2019-08-31 20:31:00,1
2019-08-31 20:34:00,1
2019-09-01 00:05:00,1
2019-09-02 02:44:00,1
2019-09-02 19:11:00,1
2019-09-03 12:28:00,1
2019-09-03 18:42:00,4
2019-09-03 18:43:00,1
2019-09-03 18:44:00,3
2019-09-03 18:45:00,2
2019-09-03 18:46:00,1
2019-09-03 18:48:00,1
2019-09-03 19:01:00,1
2019-09-03 19:02:00,2
2019-09-03 19:03:00,1
2019-09-03 19:04:00,1
2019-09-03 19:25:00,1
2019-09-03 19:26:00,1
2019-09-03 19:27:00,1
2019-09-03 19:28:00,1
2019-09-03 19:30:00,2
2019-09-03 19:31:00,2
2019-09-03 19:32:00,2
2019-09-03 19:33:00,1
2019-09-03 19:34:00,2
2019-09-03 19:35:00,2
2019-09-03 19:36:00,2
2019-09-03 19:37:00,2
2019-09-03 19:38:00,1
2019-09-03 19:39:00,2
2019-09-03 20:16:00,1
2019-09-03 20:17:00,1
2019-09-04 02:29:00,1
2019-09-06 20:17:00,1
2019-09-06 20:21:00,1
2019-09-06 20:22:00,2
2019-09-06 22:21:00,1
2019-09-07 12:33:00,1
2019-09-08 22:01:00,1
2019-09-10 14:43:00,1
2019-09-10 18:48:00,1
2019-09-10 22:00:00,2
2019-09-11 18:30:00,1
2019-09-12 13:29:00,1
2019-09-12 14:30:00,1
2019-09-12 14:40:00,1
2019-09-14 14:21:00,1
2019-09-15 18:00:00,1
2019-09-16 09:20:00,1
2019-09-16 11:20:00,1
2019-09-16 18:23:00,1
2019-09-17 20:22:00,1
2019-09-17 20:25:00,1
2019-09-17 20:46:00,1
2019-09-17 21:14:00,2
2019-09-17 21:23:00,1
2019-09-20 12:36:00,1
2019-09-20 12:37:00,1
2019-09-20 12:43:00,1
2019-09-20 12:44:00,1
2019-09-20 14:31:00,2
2019-09-21 11:35:00,1
2019-09-22 19:10:00,1
2019-09-23 14:56:00,1
2019-09-24 07:27:00,1
2019-09-24 11:56:00,1
2019-09-24 12:10:00,1
2019-09-24 20:21:00,1
2019-09-24 20:37:00,1
2019-09-24 22:10:00,1
2019-09-24 22:12:00,1
2019-09-25 05:34:00,1
2019-09-25 07:56:00,1
2019-09-25 07:57:00,1
2019-09-25 09:04:00,1
2019-09-25 09:11:00,1
2019-09-25 09:17:00,1
2019-09-25 09:24:00,1
2019-09-25 09:28:00,1
2019-09-25 09:53:00,1
2019-09-25 10:00:00,1
2019-09-25 10:09:00,1
2019-09-25 10:13:00,1
2019-09-25 10:24:00,1
2019-09-25 19:55:00,1
2019-09-27 05:43:00,1
2019-09-30 22:26:00,1
2019-09-30 22:27:00,1
2019-09-30 22:28:00,1
2019-10-01 00:48:00,1
2019-10-01 00:52:00,2
2019-10-01 00:55:00,2
2019-10-01 00:56:00,3
2019-10-01 00:57:00,1
2019-10-01 00:58:00,2
2019-10-01 07:52:00,1
2019-10-01 09:29:00,1
2019-10-01 10:10:00,1
2019-10-01 20:39:00,1
2019-10-03 22:59:00,1
2019-10-04 09:36:00,1
2019-10-04 13:23:00,1
2019-10-04 14:18:00,1
2019-10-04 14:26:00,1
2019-10-05 18:30:00,1
2019-10-05 18:35:00,1
2019-10-07 07:14:00,1
2019-10-07 07:57:00,2
2019-10-07 08:00:00,1
2019-10-08 10:24:00,1
2019-10-08 12:00:00,1
2019-10-08 14:57:00,1
2019-10-08 15:27:00,1
2019-10-08 15:35:00,1
2019-10-08 15:36:00,1
2019-10-08 15:38:00,1
2019-10-08 15:40:00,1
2019-10-09 09:24:00,1
2019-10-09 11:34:00,1
2019-10-09 11:44:00,1
2019-10-09 14:16:00,1
2019-10-09 20:20:00,1
2019-10-09 21:39:00,1
2019-10-10 08:09:00,1
2019-10-10 08:12:00,1
2019-10-10 08:20:00,1
2019-10-10 08:35:00,1
2019-10-10 15:31:00,2
2019-10-10 15:32:00,1
2019-10-10 15:36:00,1
2019-10-10 15:50:00,2
2019-10-10 16:05:00,1
2019-10-11 12:28:00,1
2019-10-12 08:09:00,2
2019-10-12 16:58:00,1
2019-10-12 17:00:00,2
2019-10-14 08:43:00,1
2019-10-14 10:55:00,1
2019-10-14 10:58:00,1
2019-10-14 11:00:00,1
2019-10-14 18:29:00,1
2019-10-14 21:04:00,2
2019-10-14 21:05:00,1
2019-10-15 09:21:00,1
2019-10-15 09:22:00,1
2019-10-16 09:17:00,2
2019-10-16 09:18:00,2
2019-10-16 09:19:00,1
2019-10-16 09:20:00,3
2019-10-16 09:21:00,3
2019-10-16 09:22:00,2
2019-10-16 13:03:00,1
2019-10-16 13:04:00,1
2019-10-16 14:11:00,1
2019-10-16 14:13:00,1
2019-10-17 03:01:00,1
2019-10-17 13:19:00,1
2019-10-18 02:19:00,1
2019-10-18 02:39:00,1
2019-10-18 12:47:00,1
2019-10-19 06:50:00,1
2019-10-21 12:32:00,1
2019-10-21 12:37:00,1
2019-10-21 15:50:00,1
2019-10-23 20:08:00,1
2019-10-23 20:09:00,2
2019-10-23 20:14:00,2
2019-10-23 20:15:00,3
2019-10-23 20:16:00,2
2019-10-23 20:17:00,1
2019-10-23 20:18:00,2
2019-10-23 20:19:00,1
2019-10-23 20:21:00,1
2019-10-23 20:34:00,1
2019-10-23 20:37:00,2
2019-10-23 20:48:00,1
2019-10-23 20:52:00,1
2019-10-23 20:53:00,1
2019-10-23 21:13:00,1
2019-10-24 08:29:00,1
2019-10-24 08:32:00,1
2019-10-28 08:16:00,2
2019-10-28 08:24:00,1
2019-10-30 10:54:00,1
2019-10-30 23:21:00,2
2019-10-30 23:22:00,1
2019-10-30 23:57:00,1
2019-11-01 23:49:00,1
2019-11-01 23:53:00,1
2019-11-02 13:44:00,1
2019-11-02 13:45:00,2
2019-11-02 13:47:00,1
2019-11-02 14:03:00,1
2019-11-02 14:05:00,2
2019-11-02 22:45:00,1
2019-11-03 17:20:00,1
2019-11-03 17:24:00,1
2019-11-04 08:49:00,1
2019-11-04 08:50:00,1
2019-11-04 12:57:00,1
2019-11-04 14:08:00,1
2019-11-06 10:48:00,1
2019-11-06 10:53:00,2
2019-11-06 10:54:00,2
2019-11-06 10:55:00,2
2019-11-06 10:56:00,1
2019-11-06 11:01:00,1
2019-11-06 14:54:00,1
2019-11-09 07:44:00,1
2019-11-09 07:45:00,1
2019-11-09 07:46:00,1
2019-11-09 07:47:00,1
2019-11-09 07:56:00,1
2019-11-09 07:57:00,1
2019-11-09 11:57:00,1
2019-11-10 05:48:00,1
2019-11-10 05:53:00,1
2019-11-10 16:13:00,1
2019-11-11 16:19:00,1
2019-11-12 03:54:00,1
2019-11-12 03:56:00,1
2019-11-12 04:00:00,1
2019-11-12 04:02:00,1
2019-11-12 04:04:00,1
2019-11-12 09:28:00,1
2019-11-12 16:16:00,1
2019-11-12 17:00:00,1
2019-11-12 17:30:00,1
2019-11-12 17:32:00,1
2019-11-12 17:36:00,4
2019-11-13 02:30:00,1
2019-11-13 02:36:00,1
2019-11-14 02:03:00,1
2019-11-14 02:05:00,1
2019-11-14 23:50:00,1
2019-11-15 09:50:00,1
2019-11-16 17:55:00,1
2019-11-18 02:20:00,1
2019-11-19 04:09:00,1
2019-11-19 04:11:00,3
2019-11-19 04:24:00,1
2019-11-19 04:38:00,1
2019-11-19 06:14:00,5
2019-11-19 06:15:00,1
2019-11-19 19:55:00,1
2019-11-19 20:03:00,1
2019-11-19 22:44:00,1
2019-11-20 21:38:00,1
2019-11-25 02:37:00,1
2019-11-25 02:40:00,1
2019-11-28 06:16:00,1
2019-11-28 06:17:00,2
2019-11-28 11:27:00,1
2019-11-29 11:41:00,1
2019-11-29 13:08:00,1
2019-11-30 01:10:00,1
2019-11-30 06:43:00,1
2019-11-30 06:48:00,2
2019-11-30 06:59:00,1
2019-12-01 17:14:00,1
2019-12-03 11:37:00,1
2019-12-03 22:57:00,1
2019-12-03 22:58:00,1
2019-12-03 23:06:00,1
2019-12-03 23:18:00,1
2019-12-03 23:22:00,1
2019-12-04 04:07:00,1
2019-12-04 11:55:00,1
2019-12-04 12:03:00,1
2019-12-04 14:24:00,1
2019-12-04 14:39:00,2
2019-12-04 14:40:00,3
2019-12-04 20:06:00,1
2019-12-04 20:08:00,2
2019-12-04 20:10:00,2
2019-12-04 20:18:00,1
2019-12-04 20:19:00,1
2019-12-05 02:26:00,1
2019-12-05 06:17:00,1
2019-12-05 22:27:00,1
2019-12-06 05:11:00,1
2019-12-06 05:20:00,1
2019-12-06 12:49:00,1
2019-12-06 13:37:00,1
2019-12-07 01:59:00,1
2019-12-07 02:06:00,1
2019-12-07 03:05:00,1
2019-12-08 06:26:00,1
2019-12-08 23:20:00,1
2019-12-08 23:22:00,1
2019-12-09 09:22:00,1
2019-12-09 09:31:00,1
2019-12-09 09:32:00,1
2019-12-09 15:05:00,1
2019-12-09 15:10:00,1
2019-12-09 16:07:00,1
2019-12-09 17:29:00,1
2019-12-09 17:30:00,1
2019-12-10 05:07:00,1
2019-12-10 06:18:00,3
2019-12-10 06:20:00,1
2019-12-10 06:21:00,1
2019-12-11 11:03:00,1
2019-12-11 11:06:00,1
2019-12-11 11:10:00,1
2019-12-11 11:12:00,3
2019-12-11 11:14:00,1
2019-12-11 11:15:00,1
2019-12-11 11:17:00,1
2019-12-11 11:19:00,1
2019-12-11 11:24:00,2
2019-12-11 11:25:00,2
2019-12-11 11:27:00,1
2019-12-11 11:30:00,1
2019-12-11 11:31:00,1
2019-12-11 16:39:00,1
2019-12-12 04:32:00,2
2019-12-12 04:58:00,1
2019-12-12 09:38:00,1
2019-12-12 10:07:00,1
2019-12-12 10:17:00,1
2019-12-12 10:18:00,1
2019-12-12 10:42:00,1
2019-12-12 10:43:00,1
2019-12-12 10:49:00,1
2019-12-12 11:27:00,1
2019-12-12 11:31:00,1
2019-12-12 11:49:00,1
2019-12-12 11:53:00,1
2019-12-12 11:54:00,1
2019-12-12 11:55:00,1
2019-12-12 18:33:00,1
2019-12-13 07:44:00,1
2019-12-13 09:41:00,1
2019-12-13 10:45:00,1
2019-12-13 11:19:00,1
2019-12-16 01:06:00,1
2019-12-16 05:50:00,1
2019-12-16 14:43:00,1
2019-12-16 22:08:00,1
2019-12-16 22:09:00,1
2019-12-18 15:24:00,1
2019-12-18 15:34:00,1
2019-12-19 22:52:00,2
2019-12-20 03:01:00,1
2019-12-22 19:06:00,1
2019-12-24 01:14:00,1
2019-12-24 14:06:00,1
2019-12-24 14:07:00,1
2019-12-25 13:29:00,1
2019-12-26 19:13:00,1
2019-12-27 07:23:00,2
2019-12-27 07:24:00,2
2019-12-27 07:28:00,1
2019-12-27 09:16:00,1
2019-12-27 09:17:00,1
2019-12-30 08:25:00,1
2019-12-30 08:32:00,1
2019-12-30 08:35:00,1
2019-12-30 09:11:00,1
2019-12-31 06:16:00,1
2019-12-31 06:17:00,2
2019-12-31 06:19:00,1
2019-12-31 06:21:00,1
2019-12-31 06:23:00,1
2019-12-31 06:24:00,1
2019-12-31 06:35:00,1
2019-12-31 06:36:00,1
