10,"SELECT top # sp.plate, sp.mjd, sp.fiberid, sp.specobjid, sp.bestobjid, s.elodiervfinal, s.teffadop, s.fehadop, s.loggadop, sp.class, sp.subclass, sp.ra, sp.dec FROM sppParams as s JOIN SpecObjAll as sp ON s.specobjid = sp.specobjid WHERE sp.class = # AND sp.subclass like # AND sp.ra > # and sp.ra < # AND sp.dec > # and sp.dec < #"
2019-03-29 10:20:00,1
2019-03-29 12:37:00,1
2019-03-29 12:59:00,2
2019-03-29 13:10:00,2
2019-03-29 13:16:00,1
2019-03-29 13:29:00,3
