1,"select s.ra, s.dec, s.z, g.u, g.g, g.r, g.i, g.z, s.specobjid, g.specobjid from dbo.fGetNearbySpecObjXYZ (#, #, #, #) join galaxy as g on g.specobjid = s.specobjid where s.ra between # and # and s.dec between # and # and s.z between # and # and class = #"
2019-05-21 13:29:00,1
