1,"SELECT * FROM fGetNearbyObjEq (#, #, #) SELECT * FROM fGetNearestObjEq (#, #, #) SELECT m.id, m.ra AS ra1, m.dec AS dec1, n.objid, n.distance, o.ra AS ra2, o.dec AS dec2 FROM MyDB.MyRaDecPairs AS m CROSS APPLY dbo.fGetNearestObjEq (m.ra, m.dec, #) AS n JOIN PhotoObj AS o ON n.objid = o.objid"
2019-01-03 14:21:00,1
