1,"select type, ra, dec, psfMag_r, psfMagErr_r, extinction_r FROM Star WHERE AND (CLEAN = #) ra BETWEEN # AND # AND dec BETWEEN # AND # OR ra BETWEEN # AND # AND dec BETWEEN .# AND .#"
2019-09-26 17:29:00,1
