1,"select m.sdssid, pDR7.objid, s.specobjid, p.objid into mydb.GR5_AIS_SDSS_D1#_INFO_catalog_errmagFUVandNUV_menor_#_#mag from MyDB.GALEX_GR5_AIS_SDSS_DR7_Matched_catalog_errmagFUVandNUV_menor_#_#mag AS m , photoobjall as p, specobjall as s INNER JOIN PhotoObjDR7 as pDR7 ON pDR7.dr7objid = m.sdssid"
2019-07-21 12:57:00,1
