8,select * from MyCancerStudies_#
2019-11-11 11:33:00,1
2019-11-11 11:34:00,1
2019-11-11 11:35:00,1
2019-11-11 11:36:00,1
2019-11-11 11:37:00,1
2019-11-12 17:58:00,1
2019-11-12 18:00:00,1
2019-11-12 18:13:00,1
