5,"SELECT top # class, z, modelmag_g FROM SpecObj WHERE z> #"
2019-09-04 11:10:00,1
2019-09-04 11:12:00,1
2019-09-04 15:05:00,1
2019-09-04 15:24:00,1
2019-09-04 15:50:00,1
