1,"select GenreId, MediaTypeId, Count (*) as Count from chinook.Track group by GenreId, MediaTypeId inner join chinook.Genre on chinook.Track.GenreId = chinook.Genre.GenreId inner join chinook.MediaType on chinook.Track.MediaTypeId = chinook.MediaType.MediaTypeId"
2019-04-21 12:09:00,1
