1,"SELECT TOP # s.ra, s.dec, p.objid FROM SpecObj AS s JOIN Photoobj AS p ON s.specObjID = p.objid WHERE s.class = # AND ( (flags_r & #) ! = #) AND ( (flags_r & #) = #) AND ( ((flags_r & #) = #) or (psfmagerr_r < = #) ) AND ( ((flags_r & #) = #) or (flags_r & #) = #)"
2019-01-24 09:24:00,1
