1,"SELECT s.ra, s.dec, s.z, p.petroMag_r, p.petroRad_r, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, pz.z as photoz FROM specObj s INNER JOIN PhotoObj p ON s.bestObjID = p.objID INNER JOIN Photoz pz ON pz.objID = p.objID WHERE s.ra BETWEEN # AND # AND s.dec BETWEEN # AND # AND s.class = #"
2019-09-03 07:46:00,1
