1,"select a.lgm_tot_p5#, a.sfr_tot_p5#, a.specsfr_tot_p5#, b.ra, b.dec from galSpecExtra join galSpecInfo b on a.specObjID = b.specObjID"
2019-12-04 20:37:00,1
