14,"select stripe, run from Segment order by stripe"
2019-02-21 14:32:00,1
2019-02-23 20:32:00,1
2019-03-03 09:33:00,1
2019-03-03 10:54:00,1
2019-03-03 11:17:00,1
2019-03-03 11:58:00,1
2019-03-03 12:27:00,1
2019-04-01 22:25:00,1
2019-04-19 16:36:00,1
2019-06-27 13:12:00,1
2019-07-10 17:38:00,1
2019-08-14 18:13:00,1
2019-12-19 07:13:00,1
2019-12-19 18:39:00,1
