1,"SELECT TOP # g.dr7objid, g.ra, g.dec, g.SpecObjID, s.z FROM PhotoObjDR7 g JOIN SpecObjAll s ON s.specObjID = g.SpecObjID WHERE g.ra BETWEEN # AND # AND g.dec BETWEEN # AND # AND g.primTarget & dbo.fPrimTarget (#) > #"
2019-05-14 11:12:00,1
