1,"SELECT top #, s.bestobjid, s.plate, s.mjd, s.fiberid FROM spec as u, SpecObj s WHERE u.up_plate = s.plate and u.up_mjd = s.mjd and u.up_fiber = s.fiberid"
2019-01-10 11:55:00,1
