1,"SELECT TOP # specObjID, ra, dec, z, logm_tot_p5# FROM SpecPhoto as sp JOIN galSpecExtra as se ON sp.ObjID = se.bestObjID WHERE (ra between # and #) and (dec between # and #) and z = # and logm_tot_p5#> # and class = #"
2019-05-02 04:26:00,1
