8,select top # * from [MainSample]
2019-08-08 16:24:00,1
2019-08-09 10:19:00,1
2019-09-30 17:24:00,1
2019-09-30 17:26:00,1
2019-10-01 10:43:00,1
2019-10-07 14:28:00,1
2019-10-07 14:30:00,1
2019-10-07 17:53:00,1
