1,"SELECT TOP # m.OBJID AS AKARI_ID, m.RA AS AKARI_RA, m.DEC AS AKARI_DEC, o.SpecObjID AS SDSS_ID, o.z AS z, o.zErr AS z_err, o.z_warning AS z_warning, n.distance AS SEPARATION_AKARI_SDSS1# into mydb.test1 from MyDB.akari AS m OUTER APPLY dbo.fGetNearestObjEq (m.ra, m.dec, #) AS n LEFT JOIN SpecObjAll AS o ON n.objid = o.specObjID where m.OBJID < #"
2019-08-09 04:39:00,1
