1,"select ra, dec, specObjID, bestObjID, z, velDisp, velDispErr from SpecObjAll where velDisp> # and z< # and z> # and velDispErr< # and velDispErr> # and ra> # & ra< # order by RA"
2019-02-27 04:58:00,1
