1,"SELECT TOP # specObjID, z, plate, mjd, fiberID FROM SpecObjAll WHERE z > # and z < # and # > = CAST (CHECKSUM (NEWID () , specObjID) & # AS float) / CAST (# AS int)"
2019-04-29 10:31:00,1
