1,"SELECT TOP # p.objid, p.ra, p.dec, p.r, p.r-#*log1# (#E+#*s.z) +# as abs_r FROM PhotoObj p, SpecObj s WHERE p.r-#*log1# (#E+#*s.z) +# < # AND s.z> #"
2019-07-11 14:41:00,1
