1,"select type, ra, dec, psfMag_r, psfMagErr_r, extinction_r FROM Star WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # OR ra BETWEEN # AND # AND dec BETWEEN .# AND .# AND Clean = #"
2019-09-26 17:23:00,1
