1,"SELECT TOP # s.plate, s.u, s.v, s.r, s.z FROM BESTDR9..SpecObj as s WHERE s.z > # AND s.zWarning = # AND (s.class = #) AND s.z < #"
2019-02-20 20:15:00,1
