1,"SELECT top # p.objid, p.ra, p.dec, s.z, s.zErr, s.zWarning, s.class FROM PhotoObj AS p JOIN SpecObjAll AS s ON s.bestobjid = p.objid WHERE p.ra BETWEEN # AND # AND p.dec BETWEEN # AND #"
2019-06-10 14:37:00,1
