1,"select PhotoObjAll.modelMag_u, PhotoObjAll.modelMag_g, PhotoObjAll.modelMag_r, PhotoObjAll.modelMag_i, PhotoObjAll.modelMag_z, PhotoObjAll.ra, PhotoObjAll.dec, SpecObjAll.z, PhotoObjAll.ObjID into mydb.MyTable_# from PhotoObjAll, SpecObjall where SpecObjAll.bestObjid = PhotoObjall.ObjID and (SpecObjAll.class = # or SpecObjAll.class = #) and SpecObjall.zWarning = # and SpecObjall.z > #"
2019-11-05 03:54:00,1
