1,"SELECT TOP # p.ra, p.u, p.g, p.r, p.i, p.z, p.dec FROM PhotoObj AS p WHERE p.ra BETWEEN # AND # AND p.dec BETWEEN # AND # AND p.type = #"
2019-11-24 01:09:00,1
