1,"select top # p.modelMag_u, p.cModelMagErr_u, p.modelMagErr_r, p.cModelMagErr_r into mydb.test3 from photoObj p join photoz z ON z.objID = p.objID Join photoObjAll a ON a.objID = p.objID where z.photoErrorClass = # AND p.modelMag_r < # AND p.modelMag_r > # AND p.type = #"
2019-09-12 05:09:00,1
