52,"select s.targetObjID, s.ra, s.dec, s.z, s.zErr, s.plate, s.fiberID, e.Flux_Hb_#, e.Flux_OIII_#, e.Flux_Ha_#, e.Flux_NII_#, sm.logMass, sm.Metallicity, s.class, s.targetType FROM SpecObj AS s JOIN emissionLinesPort AS e ON s.specObjID = e.specObjID JOIN stellarMassStarformingPort AS sm ON s.specObjID = sm.specObjID where s.dec between # and # and s.z between # and # and e.Flux_Ha_#> # and e.Flux_NII_#> # order by s.ra"
2019-12-20 07:42:00,6
2019-12-20 07:43:00,7
2019-12-20 07:44:00,7
2019-12-20 07:45:00,1
2019-12-20 07:46:00,9
2019-12-20 07:48:00,10
2019-12-20 08:05:00,10
2019-12-20 08:06:00,1
2019-12-20 08:07:00,1
