1,"SELECT ph.objID, ph.ra, ph.dec, ph.mjd, ph.u, ph.g, ph.r, ph.i, ph.z Into MYDB.result_around2#_dr1# From dbo.fGetNearbyObjEq (#, #, #) as x JOIN PhotoObjAll AS ph ON x.objid = ph.objid WHERE ph.type = # AND ph.clean = # AND ph.psfMag_u < # AND ph.psfMag_g < # AND ph.psfMag_r < # AND ph.psfMag_i < # AND ph.psfMag_z < #"
2019-08-16 16:10:00,1
