1,"SELECT TOP # objID, specObjID, ra, dec, designID, z, zErr, Zwarning, velDisp, velDispErr, class, subClass into mydb.MyTable from dbo.SpecObjAll WHERE ra > #. and ra < #. and dec > #. and dec < #."
2019-03-29 13:41:00,1
