8,"SELECT p.objID, p.ra, p.dec, p.clean, p.flags, s.specObjID as specObjID, s.z_noqso as specz_noqso, s.zErr_noqso as speczErr_noqso, s.zWarning_noqso as speczWarning_noqso, s.class, p.rowv as RowV, p.rowvErr as RowVErr, p.colv as ColV, p.colvErr as ColVErr, dbo.fPhotoFlagsN (p.flags) as note from Galaxy as p LEFT OUTER JOIN specObjAll as s ON s.bestObjID = p.ObjID WHERE ( (p.rowv*p.rowv) / (p.rowVerr*p.rowVerr) + (p.colv*p.colv) / (p.colvErr*p.colvErr) > #) AND s.z_noqso> # AND s.zErr_noqso> # AND s.class = # AND ( (flags & #) ! =#) AND ( (flags & #) = #) AND ( (flags & #) = #) AND ( (flags & #) = #) AND ( (# - # < = p.ra and p.ra < = #) or (# < = p.ra and p.ra < = #) ) and # < = p.dec and p.dec < = #"
2019-05-08 12:01:00,2
2019-05-08 12:02:00,2
2019-05-08 12:03:00,2
2019-05-08 12:32:00,1
2019-05-09 05:26:00,1
