1,"SELECT TOP # ra, dec, psfMag_u, psfMag_g, psfMag_r, psfMag_i, psfMag_z FROM Star WHERE ra BETWEEN # and # AND dec between # and # AND type ="
2019-10-22 18:08:00,1
