1,"SELECT TOP # f.absmagR f.run, f.rerun, f.camCol, f.field, p.objID, p.ra, p.dec, p.g, p.r, p.z, f.psfWidth_r, r.stripe, r.strip FROM photoObj p JOIN field f ON f.fieldid = p.fieldid JOIN run r ON r.run = f.run WHERE f.psfWidth_r > # and p.colc > #"
2019-06-20 04:31:00,1
