1,"SELECT TOP # objID, ra, dec, cModelMag_u, cModelMag_g, cModelMag_i, cModelMag_r, cModelMag_i from Galaxy WHERE ( (ra BETWEEN # AND # OR ra> =# AND dec BETWEEN # AND #) OR (ra BETWEEN # AND # AND dec BETWEEN # AND #) OR (ra BETWEEN # AND # AND dec BETWEEN # AND #) OR (ra BETWEEN # AND # AND dec BETWEEN # AND #) ) AND cModelMag_u-cModelMag_g< # AND cModelMag_g-cModelMag_r< # AND cModelMag_r -cModelMag_i< #"
2019-11-12 15:03:00,1
