1,"select top # specobjid as name, ra, dec from SpecObj ra dec #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:#:# #:#:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:# #:#:# #:#:# #:#:# #:#:# #:# #:# #:#:# #:#:# #:#:# #:#:# #:# #:# #:# #:# #:#:# #:#:# #:#:# #:# #:#:# #:#:# #:#:# #:#:#"
2019-11-16 16:48:00,1
