6,"select top # * from dbo.fGetNearbyObjEq (#, #, #)"
2019-01-25 09:46:00,1
2019-09-27 12:07:00,1
2019-09-27 12:17:00,1
2019-09-27 12:23:00,1
2019-09-27 13:19:00,1
2019-10-29 14:42:00,1
