11,SELECT * FROM WISE_AGN_R9#_ptsrc_VIZIER9#_SDSSspecDR1#_#as
2019-09-27 15:46:00,1
2019-09-27 15:47:00,1
2019-09-27 15:48:00,1
2019-09-27 15:49:00,1
2019-09-27 15:50:00,1
2019-09-27 15:51:00,1
2019-09-27 15:52:00,1
2019-09-27 15:53:00,1
2019-09-27 15:55:00,2
2019-10-01 18:19:00,1
